x,psi_n0,psi_n1,psi_n2,psi_n3,psi_n4,psi_n5,psi_n6,psi_n7,psi_n8,psi_n9
-29.37,-3.17186584441e-16,-7.49849812979e-16,-8.80524385021e-16,-4.83506689357e-17,9.40197553186e-16,-5.15402331773e-17,-4.13887495049e-16,7.01964007815e-16,-1.807448616e-16,1.45260878631e-15
-29.34,-7.13188803825e-16,3.32047658438e-16,-7.07861615387e-16,6.60756344892e-16,-2.55926337748e-16,-1.1372630085e-15,1.90657334031e-16,-1.04065077074e-15,-7.53061220594e-16,2.10313755999e-16
-29.31,-8.90664726088e-16,1.05268324772e-15,-5.33608050081e-16,-1.02418263345e-16,-7.66714724669e-16,-2.76465089614e-16,-6.36181139807e-17,-2.53417294425e-16,-2.24798923707e-16,-3.21376861992e-16
-29.28,1.89095255113e-16,-1.98467590991e-17,-2.33207361471e-16,5.84200817933e-16,-1.01207314436e-15,-3.83573462931e-16,1.2301081719e-16,-4.91011576554e-16,-1.02121550675e-15,6.01855587048e-16
-29.25,-4.36803884769e-18,2.87423340241e-16,8.49182227838e-16,2.92763754253e-15,-1.00758011405e-15,-9.9178662413e-16,-5.65678900425e-16,4.45398427303e-16,-5.32008154772e-16,1.01294320986e-16
-29.22,1.11910182986e-16,-1.76328668809e-15,-3.3824734502e-16,5.02901003803e-16,-1.78080508865e-15,-4.32554509483e-16,4.2353729542e-16,8.88162464519e-17,3.60560567268e-16,-7.19171568933e-16
-29.19,4.36841821944e-16,3.16014885197e-16,1.85028648905e-15,5.46316452472e-16,5.24124426233e-17,4.10498954045e-16,-5.08112417559e-16,-5.85624099239e-16,-3.53090531638e-16,1.36389861103e-15
-29.16,-5.7287652688e-16,-3.854615656e-16,1.85153970829e-15,-1.61448356875e-16,-2.0546832746e-15,-4.65589534252e-16,3.83192501904e-16,-6.59670120152e-16,9.0755407251e-16,-3.12381305159e-16
-29.13,8.35854804784e-16,-1.77577876521e-15,1.18317279263e-15,1.9631954587e-15,-1.15525464595e-15,-6.71896542328e-16,-2.68377362189e-16,-7.19986073798e-16,-7.37169041078e-16,1.13914024164e-15
-29.1,9.71860200887e-16,-3.83136185888e-16,5.37930182724e-16,4.81441397359e-16,9.48865363537e-16,-9.11195898029e-16,3.12863120638e-16,3.72165368257e-16,9.72613019658e-17,-9.16365477544e-16
-29.07,1.71970184284e-15,6.69431010148e-16,5.56533315364e-17,2.09650377181e-15,6.00580758773e-16,1.39484186153e-16,6.83109722027e-16,3.47633269784e-16,4.30575872015e-16,4.74905007254e-17
-29.04,5.19788876782e-16,7.71349177448e-16,6.1909137704e-16,1.49746299345e-15,-7.35880520797e-16,-2.98160706511e-16,-5.44743637597e-16,-5.78512303329e-16,-8.24846865634e-16,1.21082282525e-16
-29.01,-8.5492514589e-16,-1.78884943303e-16,4.46007861563e-16,-3.77393791552e-16,5.65699712182e-16,8.97550337577e-16,9.89711557021e-17,-3.74493464592e-17,-5.22761842231e-16,5.6372309163e-16
-28.98,-3.28937627578e-16,-2.99068091026e-16,4.16848525208e-16,-1.09372609744e-15,1.65931821568e-17,-5.4271528983e-16,5.13058345374e-17,1.16197551673e-15,-4.53090815938e-16,-1.12725879473e-16
-28.95,-9.90166407326e-16,2.59068758537e-17,-3.25919503967e-16,-2.06836997622e-17,-6.99834719031e-16,-2.34491418888e-15,8.58523753927e-17,5.00651833663e-16,-3.56113651869e-16,-5.71534343885e-16
-28.92,-6.3147151581e-16,-3.39804290073e-17,-6.62771234597e-16,-2.9881973662e-16,-1.68533586848e-15,-1.72853970913e-15,5.36390891294e-16,8.53953221057e-16,-6.31395206492e-16,-1.97921901117e-15
-28.89,7.37663582871e-16,9.53582425764e-16,3.38144468958e-16,-4.00339225173e-16,-1.01612288677e-15,2.40006223443e-16,-6.05428261533e-16,3.82520383546e-16,5.25709510577e-16,-2.17617368633e-16
