x,psi_n0,psi_n1,psi_n2,psi_n3,psi_n4,psi_n5,psi_n6,psi_n7,psi_n8,psi_n9
12.3,0.00199586222213,-0.0153811902843,0.0682394573001,-0.190513972601,0.319079193428,-0.248086384723,-0.0572625850192,0.262526321841,-0.169595595097,-0.0734369675166
12.32,0.00196470772094,-0.0151794345718,0.0675379485799,-0.189212201379,0.318436150595,-0.250134716332,-0.0537466317917,0.2618317124,-0.173207443106,-0.0685132906684
12.34,0.00193400715357,-0.0149800323439,0.0668420485368,-0.187913276351,0.317777492526,-0.252155538177,-0.0502214844051,0.261075007244,-0.17676550038,-0.0635628146908
12.36,0.00190375449158,-0.0147829609314,0.0661517361788,-0.186617281431,0.317103426468,-0.254148766827,-0.0466877735368,0.260256529563,-0.180268759254,-0.0585875109673
12.38,0.00187394377627,-0.0145881978064,0.0654669902034,-0.185324299108,0.316414159612,-0.256114324027,-0.0431461274281,0.259376616238,-0.183716232902,-0.0535893551016
12.4,0.0018445691181,-0.0143957205824,0.0647877890049,-0.184034410457,0.315709899056,-0.258052136657,-0.0395971717657,0.258435617661,-0.187106955544,-0.0485703261109
12.42,0.001815624696,-0.0142055070149,0.0641141106831,-0.18274769514,0.314990851771,-0.25996213669,-0.0360415295654,0.257433897552,-0.19043998265,-0.0435324056211
12.44,0.0017871047568,-0.0140175350019,0.0634459330499,-0.181464231416,0.314257224571,-0.261844261157,-0.0324798210573,0.256371832771,-0.193714391138,-0.038477577066
12.46,0.00175900361457,-0.0138317825838,0.0627832336376,-0.180184096149,0.313509224071,-0.263698452103,-0.0289126635736,0.255249813131,-0.196929279554,-0.0334078248909
12.48,0.00173131565003,-0.0136482279444,0.0621259897059,-0.178907364818,0.312747056664,-0.265524656544,-0.0253406714369,0.25406824121,-0.200083768256,-0.0283251337587
12.5,0.0017040353099,-0.0134668494103,0.0614741782497,-0.177634111515,0.311970928478,-0.267322826429,-0.0217644558518,0.252827532156,-0.203176999578,-0.0232314877616
12.52,0.00167715710632,-0.0132876254521,0.0608277760063,-0.176364408966,0.31118104535,-0.269092918597,-0.018184624798,0.251528113495,-0.206208137993,-0.0181288696366
12.54,0.00165067561624,-0.013110534684,0.0601867594624,-0.175098328527,0.310377612795,-0.27083489473,-0.0146017829243,0.250170424933,-0.209176370261,-0.0130192599869
12.56,0.00162458548076,-0.012935555864,0.0595511048617,-0.173835940199,0.309560835969,-0.272548721312,-0.0110165314461,0.248754918161,-0.212080905578,-0.00790463650709
12.58,0.0015988814046,-0.0127626678946,0.0589207882117,-0.172577312634,0.308730919643,-0.274234369585,-0.00742946804372,0.247282056655,-0.214920975705,-0.00278697321529
12.6,0.00157355815546,-0.0125918498225,0.0582957852907,-0.171322513145,0.307888068172,-0.275891815504,-0.00384118676295,0.245752315474,-0.217695835097,0.00233176030993
12.62,0.0015486105634,-0.0124230808389,0.0576760716552,-0.17007160771,0.307032485463,-0.277521039688,-0.000252277917524,0.244166181057,-0.220404761021,0.00744959968615
12.64,0.00152403352029,-0.0122563402794,0.057061622646,-0.168824660986,0.306164374948,-0.279122027381,0.00333667200643,0.242524151021,-0.223047053662,0.0125645864774
12.66,0.00149982197918,-0.0120916076245,0.0564524133959,-0.167581736312,0.305283939553,-0.280694768399,0.00692508044409,0.240826733955,-0.225622036229,0.017674768938
12.68,0.00147597095376,-0.0119288624992,0.0558484188354,-0.166342895724,0.304391381673,-0.282239257089,0.0105123688437,0.239074449211,-0.22812905504,0.0227782027493
12.7,0.00145247551769,-0.0117680846734,0.0552496137004,-0.165108199959,0.303486903141,-0.283755492276,0.0140979627562,0.237267826699,-0.230567479615,0.0278729517495
12.72,0.00142933080412,-0.0116092540618,0.054655972538,-0.163877708464,0.3025707052,-0.285243477219,0.0176812919233,0.235407406676,-0.232936702743,0.0329570886564
12.74,0.00140653200501,-0.0114523507237,0.054067469713,-0.16265147941,0.30164298848,-0.286703219564,0.0212617903634,0.233493739538,-0.235236140555,0.0380286957814
12.76,0.00138407437065,-0.0112973548632,0.0534840794148,-0.161429569695,0.300703952967,-0.288134731291,0.0248388964552,0.231527385606,-0.237465232582,0.0430858657372
12.78,0.001361953209,-0.0111442468292,0.0529057756635,-0.160212034956,0.299753797982,-0.28953802867,0.0284120530203,0.229508914914,-0.239623441806,0.0481267021362
12.8,0.00134016388518,-0.010993007115,0.0523325323158,-0.158998929579,0.298792722151,-0.290913132208,0.0319807074028,0.227438906999,-0.241710254701,0.053149320281
12.82,0.00131870182087,-0.0108436163587,0.0517643230718,-0.157790306708,0.297820923383,-0.292260066603,0.0355443115476,0.225317950683,-0.243725181271,0.0581518478464
12.84,0.00129756249376,-0.0106960553425,0.0512011214805,-0.156586218253,0.296838598842,-0.29357886069,0.0391023220767,0.223146643861,-0.245667755075,0.0631324255527
12.86,0.00127674143702,-0.010550304993,0.0506429009461,-0.155386714901,0.295845944929,-0.294869547396,0.0426542003634,0.220925593286,-0.247537533246,0.0680892078297
12.88,0.00125623423866,-0.010406346381,0.0500896347342,-0.154191846125,0.294843157253,-0.296132163685,0.0461994126048,0.218655414353,-0.249334096502,0.0730203634714
12.9,0.00123603654107,-0.0102641607212,0.0495412959772,-0.153001660196,0.29383043061,-0.297366750508,0.0497374298917,0.216336730879,-0.251057049151,0.0779240762823
12.92,0.00121614404041,-0.0101237293721,0.0489978576802,-0.151816204189,0.292807958959,-0.298573352756,0.0532677282778,0.213970174891,-0.252706019085,0.0827985457124
12.94,0.0011965524861,-0.00998503383562,0.048459292727,-0.150635523994,0.291775935405,-0.299752019204,0.0567897888457,0.211556386408,-0.254280657765,0.0876419874841
12.96,0.00117725768026,-0.00984805575715,0.0479255738854,-0.149459664328,0.290734552169,-0.300902802462,0.0603030977718,0.20909601322,-0.255780640207,0.0924526342082
12.98,0.00115825547715,-0.00971277692514,0.047396673813,-0.148288668743,0.289684000574,-0.302025758923,0.0638071463889,0.206589710677,-0.25720566495,0.0972287359897
13,0.00113954178269,-0.00957917927085,0.0468725650625,-0.147122579637,0.288624471021,-0.30312094871,0.0673014312471,0.204038141462,-0.258555454023,0.101968561023
13.02,0.00112111255387,-0.00944724486811,0.0463532200874,-0.145961438263,0.28755615297,-0.304188435626,0.0707854541727,0.201441975383,-0.259829752903,0.10667039618
13.04,0.00110296379825,-0.00931695593301,0.0458386112469,-0.144805284741,0.286479234919,-0.305228287102,0.0742587223252,0.198801889145,-0.261028330463,0.111332547579
13.06,0.00108509157345,-0.00918829482359,0.0453287108116,-0.143654158066,0.285393904385,-0.306240574141,0.0777207482526,0.196118566143,-0.262150978918,0.115953341153
13.08,0.00106749198659,-0.00906124403953,0.0448234909685,-0.142508096119,0.284300347887,-0.307225371269,0.0811710499442,0.193392696234,-0.263197513759,0.120531123202
13.1,0.0010501611938,-0.00893578622179,0.044322923826,-0.141367135679,0.283198750925,-0.308182756483,0.0846091508825,0.190624975525,-0.264167773684,0.125064260933
13.12,0.0010330953997,-0.00881190415227,0.0438269814191,-0.140231312429,0.282089297962,-0.309112811195,0.0880345800925,0.187816106154,-0.265061620517,0.12955114299
13.14,0.00101629085688,-0.00868958075344,0.0433356357146,-0.139100660973,0.280972172411,-0.310015620181,0.0914468721894,0.184966796074,-0.265878939125,0.133990179974
13.16,0.0009997438654,-0.00856879908795,0.0428488586153,-0.13797521484,0.27984755661,-0.310891271529,0.0948455674243,0.182077758834,-0.266619637327,0.138379804951
13.18,0.000983450772297,-0.00844954235824,0.0423666219657,-0.136855006497,0.278715631815,-0.311739856586,0.0982302117284,0.179149713365,-0.267283645791,0.142718473946
13.2,0.000967407971067,-0.00833179390611,0.0418888975561,-0.13574006736,0.277576578175,-0.312561469903,0.101600356755,0.176183383762,-0.267870917935,0.147004666429
13.22,0.000951611901178,-0.00821553721235,0.0414156571274,-0.134630427805,0.276430574721,-0.313356209183,0.10495555992,0.17317949907,-0.26838142981,0.151236885783
13.24,0.000936059047575,-0.00810075589622,0.040946872376,-0.133526117176,0.27527779935,-0.31412417523,0.10829538444,0.170138793068,-0.268815179986,0.15541365977
13.26,0.000920745940194,-0.00798743371508,0.0404825149583,-0.132427163796,0.27411842881,-0.314865471892,0.11161939937,0.167062004055,-0.269172189423,0.159533540973
13.28,0.000905669153473,-0.00787555456387,0.0400225564945,-0.131333594982,0.272952638686,-0.315580206012,0.114927179637,0.163949874639,-0.269452501344,0.163595107238
13.3,0.000890825305872,-0.00776510247468,0.0395669685742,-0.130245437048,0.271780603384,-0.316268487374,0.118218306075,0.16080315152,-0.269656181096,0.16759696209
13.32,0.000876211059396,-0.00765606161624,0.0391157227594,-0.129162715322,0.27060249612,-0.316930428646,0.121492365454,0.157622585282,-0.269783316007,0.171537735153
13.34,0.000861823119118,-0.00754841629341,0.03866879059,-0.128085454154,0.269418488905,-0.317566145334,0.124748950513,0.154408930179,-0.269834015238,0.17541608254
13.36,0.00084765823271,-0.00744215094671,0.0382261435869,-0.127013676925,0.268228752533,-0.318175755721,0.127987659985,0.151162943928,-0.269808409629,0.179230687245
13.38,0.000833713189975,-0.00733725015177,0.037787753257,-0.125947406062,0.267033456569,-0.318759380824,0.131208098624,0.147885387495,-0.269706651533,0.182980259516
13.4,0.000819984822386,-0.00723369861883,0.0373535910968,-0.124886663044,0.265832769335,-0.319317144331,0.134409877231,0.144577024892,-0.269528914658,0.186663537214
13.42,0.000806470002621,-0.00713148119215,0.0369236285963,-0.123831468414,0.264626857902,-0.319849172555,0.137592612675,0.141238622969,-0.269275393888,0.190279286164
13.44,0.000793165644112,-0.00703058284953,0.0364978372434,-0.122781841793,0.263415888076,-0.32035559438,0.140755927915,0.137870951202,-0.26894630511,0.193826300487
13.46,0.000780068700589,-0.00693098870169,0.036076188527,-0.121737801885,0.262200024389,-0.320836541208,0.14389945202,0.134474781499,-0.268541885029,0.197303402928
13.48,0.000767176165635,-0.00683268399173,0.0356586539418,-0.120699366491,0.260979430085,-0.321292146906,0.147022820187,0.131050887985,-0.268062390981,0.200709445161
13.5,0.000754485072235,-0.00673565409457,0.0352452049909,-0.119666552519,0.259754267117,-0.321722547754,0.150125673756,0.12760004681,-0.267508100741,0.204043308091
13.52,0.000741992492338,-0.00663988451633,0.0348358131905,-0.118639375995,0.258524696129,-0.322127882395,0.153207660224,0.124123035939,-0.266879312324,0.207303902135
13.54,0.000729695536419,-0.00654536089373,0.0344304500726,-0.117617852073,0.257290876455,-0.322508291781,0.156268433263,0.12062063496,-0.266176343781,0.210490167495
13.56,0.000717591353043,-0.00645206899355,0.0340290871893,-0.116601995045,0.256052966104,-0.322863919121,0.159307652724,0.117093624878,-0.265399532996,0.213601074416
13.58,0.000705677128437,-0.00635999471194,0.0336316961155,-0.115591818351,0.254811121754,-0.323194909831,0.162324984652,0.113542787927,-0.264549237466,0.216635623434
13.6,0.000693950086058,-0.00626912407386,0.0332382484531,-0.114587334593,0.253565498744,-0.323501411482,0.165320101296,0.109968907367,-0.263625834091,0.219592845607
13.62,0.000682407486174,-0.00617944323243,0.0328487158337,-0.113588555543,0.252316251066,-0.323783573748,0.168292681109,0.106372767295,-0.26262971895,0.222471802733
13.64,0.000671046625441,-0.00609093846829,0.032463069922,-0.112595492152,0.251063531359,-0.324041548355,0.17124240876,0.102755152448,-0.261561307076,0.225271587564
13.66,0.000659864836489,-0.00600359618897,0.0320812824195,-0.111608154562,0.249807490898,-0.324275489033,0.174168975132,0.0991168480195,-0.260421032223,0.227991323991
13.68,0.000648859487505,-0.00591740292826,0.0317033250669,-0.110626552118,0.248548279593,-0.32448555146,0.177072077332,0.0954586394632,-0.259209346636,0.230630167235
13.7,0.000638027981829,-0.00583234534553,0.0313291696478,-0.109650693376,0.247286045977,-0.324671893218,0.179951418683,0.0917813123098,-0.257926720812,0.233187304005
13.72,0.000627367757545,-0.00574841022509,0.0309587879913,-0.108680586115,0.246020937206,-0.324834673738,0.182806708731,0.0880856519803,-0.256573643256,0.235661952666
13.74,0.000616876287079,-0.0056655844755,0.0305921519754,-0.107716237347,0.244753099049,-0.324974054251,0.185637663236,0.0843724436018,-0.255150620238,0.238053363371
13.76,0.0006065510768,-0.00558385512892,0.0302292335294,-0.106757653324,0.243482675882,-0.325090197742,0.188444004177,0.0806424718259,-0.253658175541,0.240360818197
13.78,0.000596389666627,-0.00550320934045,0.0298700046373,-0.105804839556,0.24220981069,-0.325183268896,0.191225459738,0.076896520648,-0.25209685021,0.242583631262
13.8,0.000586389629636,-0.0054236343874,0.0295144373402,-0.104857800812,0.240934645052,-0.325253434051,0.193981764308,0.0731353732289,-0.250467202297,0.244721148829
13.82,0.000576548571669,-0.00534511766865,0.0291625037392,-0.103916541139,0.239657319147,-0.32530086115,0.196712658474,0.0693598117186,-0.248769806596,0.246772749397
13.84,0.000566864130955,-0.00526764670392,0.0288141759979,-0.102981063863,0.238377971744,-0.325325719689,0.199417889005,0.0655706170809,-0.247005254385,0.248737843785
13.86,0.000557333977725,-0.00519120913312,0.0284694263453,-0.102051371609,0.237096740197,-0.325328180674,0.202097208852,0.0617685689214,-0.245174153158,0.250615875194
13.88,0.000547955813836,-0.00511579271559,0.0281282270783,-0.101127466303,0.23581376045,-0.32530841657,0.204750377126,0.0579544453161,-0.243277126359,0.252406319265
13.9,0.000538727372393,-0.00504138532945,0.0277905505641,-0.100209349187,0.234529167024,-0.325266601252,0.207377159095,0.0541290226429,-0.241314813104,0.254108684122
13.92,0.000529646417385,-0.00496797497085,0.0274563692424,-0.0992970208258,0.23324309302,-0.325202909961,0.209977326163,0.0502930754148,-0.239287867913,0.2557225104
13.94,0.000520710743312,-0.00489554975329,0.0271256556286,-0.0983904811198,0.231955670118,-0.325117519254,0.212550655856,0.0464473761151,-0.237196960429,0.257247371264
13.96,0.000511918174821,-0.00482409790688,0.0267983823153,-0.0974897293129,0.230667028568,-0.32501060696,0.215096931809,0.0425926950348,-0.235042775138,0.258682872416
13.98,0.000503266566351,-0.00475360777762,0.026474521975,-0.0965947640033,0.229377297198,-0.324882352132,0.217615943744,0.0387298001119,-0.232826011091,0.260028652084
14,0.000494753801769,-0.0046840678267,0.0261540473625,-0.095705583153,0.228086603401,-0.324732935001,0.220107487453,0.034859456773,-0.230547381613,0.261284381014
14.02,0.00048637779402,-0.00461546662975,0.0258369313165,-0.0948221840978,0.226795073146,-0.324562536932,0.22257136478,0.0309824277768,-0.228207614024,0.262449762427
14.04,0.000478136484776,-0.0045477928761,0.0255231467625,-0.0939445635571,0.225502830967,-0.324371340375,0.225007383595,0.0270994730603,-0.225807449343,0.26352453199
14.06,0.000470027844089,-0.00448103536811,0.0252126667143,-0.0930727176433,0.224209999968,-0.324159528825,0.227415357775,0.0232113495862,-0.223347642002,0.264508457753
14.08,0.000462049870047,-0.00441518302034,0.0249054642762,-0.0922066418716,0.22291670182,-0.323927286774,0.229795107181,0.0193188111939,-0.220828959553,0.265401340088
14.1,0.00045420058843,-0.00435022485891,0.024601512645,-0.0913463311698,0.221623056764,-0.323674799666,0.232146457631,0.015422608451,-0.218252182372,0.266203011614
14.12,0.000446478052382,-0.0042861500207,0.0243007851122,-0.0904917798873,0.220329183606,-0.323402253858,0.234469240876,0.0115234885085,-0.215618103365,0.266913337108
14.14,0.000438880342065,-0.0042229477526,0.0240032550655,-0.0896429818052,0.219035199722,-0.323109836572,0.236763294575,0.00762219495754,-0.212927527668,0.267532213405
14.16,0.00043140556434,-0.00416060741083,0.0237088959906,-0.0887999301453,0.217741221059,-0.322797735851,0.239028462262,0.00371946768856,-0.210181272352,0.26805956929
14.18,0.00042405185243,-0.00409911846014,0.0234176814735,-0.0879626175797,0.21644736213,-0.322466140521,0.241264593323,-0.000183957247405,-0.207380166118,0.268495365375
14.2,0.000416817365601,-0.00403847047308,0.0231295852018,-0.0871310362398,0.215153736022,-0.322115240146,0.243471542965,-0.00408734777491,-0.204525049003,0.26883959397
14.22,0.000409700288842,-0.00397865312925,0.0228445809662,-0.0863051777261,0.213860454396,-0.321745224985,0.245649172181,-0.00798997592812,-0.201616772068,0.269092278939
14.24,0.000402698832542,-0.00391965621458,0.0225626426631,-0.0854850331167,0.212567627482,-0.321356285954,0.247797347724,-0.0118911179825,-0.198656197103,0.269253475547
14.26,0.00039581123218,-0.00386146962051,0.0222837442949,-0.084670592977,0.211275364092,-0.320948614579,0.249915942074,-0.0157900545842,-0.195644196319,0.269323270296
14.28,0.000389035748012,-0.00380408334332,0.0220078599728,-0.0838618473684,0.209983771613,-0.320522402962,0.252004833399,-0.0196860708769,-0.192581652043,0.269301780753
14.3,0.000382370664762,-0.00374748748335,0.0217349639173,-0.0830587858577,0.208692956013,-0.320077843736,0.254063905528,-0.0235784566269,-0.189469456412,0.269189155366
14.32,0.000375814291318,-0.0036916722442,0.0214650304604,-0.0822613975255,0.207403021844,-0.319615130027,0.25609304791,-0.0274665063447,-0.186308511068,0.268985573268
14.34,0.000369364960429,-0.00363662793205,0.0211980340467,-0.0814696709757,0.206114072244,-0.319134455414,0.258092155581,-0.0313495194057,-0.183099726852,0.268691244074
14.36,0.000363021028407,-0.00358234495487,0.0209339492346,-0.0806835943437,0.204826208938,-0.318636013889,0.260061129128,-0.0352268001675,-0.179844023494,0.26830640767
14.38,0.000356780874828,-0.00352881382167,0.0206727506981,-0.0799031553057,0.203539532246,-0.318119999822,0.261999874647,-0.0390976580848,-0.176542329308,0.267831333986
14.4,0.000350642902244,-0.00347602514175,0.0204144132279,-0.079128341087,0.202254141082,-0.317586607916,0.263908303709,-0.0429614078227,-0.173195580883,0.267266322766
14.42,0.000344605535889,-0.00342396962394,0.0201589117324,-0.0783591384709,0.20097013296,-0.317036033177,0.265786333319,-0.0468173693669,-0.169804722777,0.266611703328
14.44,0.000338667223392,-0.00337263807586,0.0199062212394,-0.0775955338069,0.199687603997,-0.31646847087,0.267633885875,-0.0506648681316,-0.166370707209,0.265867834309
14.46,0.000332826434498,-0.00332202140315,0.0196563168968,-0.0768375130197,0.198406648915,-0.315884116488,0.26945088913,-0.0545032350654,-0.162894493749,0.265035103407
14.48,0.000327081660781,-0.00327211060873,0.019409173974,-0.0760850616171,0.19712736105,-0.315283165709,0.271237276147,-0.0583318067545,-0.159377049015,0.264113927114
14.5,0.000321431415369,-0.00322289679207,0.0191647678631,-0.0753381646987,0.195849832353,-0.314665814364,0.27299298526,-0.0621499255234,-0.155819346364,0.263104750437
14.52,0.00031587423267,-0.00317437114837,0.0189230740797,-0.0745968069641,0.194574153395,-0.314032258404,0.274717960028,-0.0659569395334,-0.152222365583,0.262008046613
14.54,0.000310408668095,-0.0031265249679,0.0186840682641,-0.073860972721,0.193300413371,-0.313382693856,0.276412149194,-0.0697522028788,-0.148587092589,0.260824316816
14.56,0.000305033297796,-0.00307934963516,0.018447726182,-0.0731306458935,0.192028700107,-0.312717316797,0.278075506643,-0.0735350756803,-0.144914519117,0.259554089853
14.58,0.000299746718392,-0.00303283662821,0.018214023726,-0.0724058100301,0.190759100064,-0.312036323316,0.27970799135,-0.0773049241766,-0.14120564242,0.258197921857
14.6,0.000294547546712,-0.00298697751787,0.0179829369159,-0.0716864483116,0.189491698344,-0.311339909478,0.281309567341,-0.0810611208128,-0.137461464964,0.256756395967
14.62,0.00028943441953,-0.00294176396701,0.0177544419,-0.0709725435593,0.188226578693,-0.310628271296,0.282880203647,-0.0848030443272,-0.133682994121,0.255230122003
14.64,0.000284405993308,-0.00289718772976,0.0175285149557,-0.0702640782428,0.186963823508,-0.309901604693,0.284419874252,-0.0885300798353,-0.129871241874,0.253619736135
14.66,0.000279460943942,-0.00285324065082,0.0173051324904,-0.0695610344874,0.185703513846,-0.30916010547,0.285928558052,-0.0922416189113,-0.126027224509,0.25192590054
14.68,0.000274597966508,-0.00280991466468,0.0170842710424,-0.0688633940823,0.184445729425,-0.308403969278,0.287406238804,-0.0959370596676,-0.122151962319,0.25014930306
14.7,0.000269815775015,-0.00276720179488,0.0168659072813,-0.0681711384883,0.183190548631,-0.307633391582,0.288852905081,-0.0996158068318,-0.118246479305,0.248290656843
14.72,0.000265113102153,-0.00272509415331,0.0166500180089,-0.0674842488447,0.181938048527,-0.30684856763,0.290268550217,-0.103277271821,-0.114311802876,0.246350699985
14.74,0.000260488699055,-0.00268358393941,0.0164365801599,-0.0668027059777,0.180688304857,-0.306049692424,0.291653172267,-0.106920872814,-0.110348963554,0.244330195164
14.76,0.000255941335052,-0.0026426634395,0.0162255708025,-0.0661264904071,0.179441392052,-0.305236960691,0.293006773949,-0.11054603482,-0.106358994681,0.242229929266
14.78,0.000251469797435,-0.00260232502599,0.016016967139,-0.0654555823542,0.17819738324,-0.304410566849,0.294329362601,-0.114152189751,-0.102342932122,0.240050713002
14.8,0.000247072891218,-0.0025625611567,0.0158107465064,-0.0647899617486,0.176956350247,-0.303570704979,0.295620950125,-0.117738776479,-0.0983018139768,0.237793380527
14.82,0.000242749438904,-0.00252336437409,0.0156068863767,-0.0641296082357,0.17571836361,-0.302717568798,0.296881552939,-0.121305240904,-0.0942366802883,0.23545878905
14.84,0.000238498280258,-0.00248472730456,0.0154053643578,-0.0634745011841,0.17448349258,-0.30185135163,0.298111191927,-0.124851036016,-0.0901485727542,0.23304781843
14.86,0.000234318272074,-0.00244664265768,0.0152061581938,-0.0628246196919,0.173251805131,-0.300972246375,0.299309892385,-0.128375621948,-0.0860385344407,0.230561370781
14.88,0.00023020828795,-0.00240910322556,0.0150092457653,-0.0621799425946,0.172023367964,-0.300080445483,0.300477683969,-0.131878466035,-0.0819076094977,0.228000370062
14.9,0.000226167218066,-0.00237210188201,0.01481460509,-0.0615404484712,0.17079824652,-0.29917614093,0.301614600646,-0.135359042867,-0.0777568428764,0.225365761663
14.92,0.000222193968966,-0.00233563158192,0.0146222143231,-0.0609061156517,0.169576504983,-0.298259524186,0.302720680637,-0.13881683434,-0.0735872800481,0.222658511989
14.94,0.000218287463332,-0.00229968536051,0.0144320517575,-0.0602769222235,0.168358206289,-0.29733078619,0.303795966369,-0.142251329707,-0.069399966726,0.21987960804
14.96,0.000214446639776,-0.0022642563326,0.0142440958245,-0.0596528460381,0.167143412133,-0.296390117327,0.304840504418,-0.145662025622,-0.0651959485887,0.217030056981
14.98,0.000210670452622,-0.00222933769192,0.0140583250935,-0.0590338647181,0.165932182978,-0.2954377074,0.305854345456,-0.149048426184,-0.0609762710055,0.214110885712
15,0.000206957871699,-0.0021949227104,0.0138747182728,-0.0584199556632,0.16472457806,-0.294473745606,0.3068375442,-0.152410042982,-0.0567419787648,0.211123140436
15.02,0.000203307882127,-0.00216100473747,0.0136932542097,-0.0578110960571,0.163520655402,-0.29349842051,0.307790159356,-0.155746395135,-0.0524941158041,0.208067886217
15.04,0.000199719484118,-0.00212757719935,0.0135139118906,-0.0572072628736,0.162320471814,-0.292511920022,0.308712253565,-0.159057009327,-0.0482337249429,0.204946206539
15.06,0.000196191692765,-0.00209463359835,0.0133366704415,-0.0566084328834,0.161124082907,-0.291514431375,0.309603893349,-0.162341419846,-0.0439618476178,0.201759202859
15.08,0.000192723537848,-0.00206216751219,0.0131615091279,-0.0560145826596,0.1599315431,-0.290506141098,0.310465149056,-0.165599168613,-0.03967952362,0.198507994159
15.1,0.00018931406363,-0.0020301725933,0.0129884073549,-0.0554256885848,0.158742905626,-0.289487234996,0.311296094808,-0.16882980522,-0.0353877908356,0.195193716494
15.12,0.00018596232866,-0.00199864256811,0.0128173446676,-0.0548417268564,0.157558222544,-0.288457898125,0.31209680844,-0.172032886953,-0.0310876849884,0.191817522531
15.14,0.000182667405583,-0.00196757123639,0.0126483007511,-0.054262673493,0.156377544743,-0.287418314775,0.312867371453,-0.175207978821,-0.0267802393852,0.1883805811
15.16,0.000179428380945,-0.00193695247057,0.0124812554306,-0.0536885043406,0.155200921955,-0.286368668443,0.313607868953,-0.178354653582,-0.0224664846642,0.184884076724
15.18,0.000176244355003,-0.00190678021503,0.0123161886711,-0.0531191950779,0.154028402761,-0.285309141814,0.314318389598,-0.181472491767,-0.0181474485456,0.18132920916
15.2,0.000173114441539,-0.00187704848546,0.0121530805781,-0.0525547212226,0.152860034599,-0.284239916741,0.314999025541,-0.184561081697,-0.0138241555858,0.177717192934
15.22,0.000170037767673,-0.00184775136815,0.0119919113972,-0.0519950581371,0.151695863775,-0.283161174226,0.315649872378,-0.187620019505,-0.00949762693364,0.174049256871
15.24,0.000167013473681,-0.00181888301936,0.0118326615139,-0.0514401810338,0.150535935471,-0.282073094395,0.316271029089,-0.19064890915,-0.0051688800898,0.170326643626
15.26,0.000164040712815,-0.00179043766462,0.011675311454,-0.0508900649811,0.149380293752,-0.280975856485,0.316862597983,-0.193647362436,-0.000838928669626,0.166550609215
15.28,0.000161118651121,-0.00176240959808,0.0115198418835,-0.0503446849088,0.148228981578,-0.27986963882,0.317424684646,-0.196614999018,0.00349121783175,0.162722422537
15.3,0.000158246467265,-0.00173479318185,0.0113662336082,-0.0498040156136,0.147082040809,-0.278754618795,0.317957397879,-0.199551446421,0.00782055427084,0.158843364905
15.32,0.000155423352359,-0.00170758284534,0.0112144675738,-0.0492680317641,0.145939512219,-0.277630972858,0.318460849648,-0.202456340041,0.0121480800843,0.154914729567
15.34,0.000152648509787,-0.00168077308463,0.0110645248659,-0.0487367079068,0.1448014355,-0.276498876492,0.318935155027,-0.205329323157,0.0164727995144,0.150937821234
15.36,0.000149921155034,-0.00165435846179,0.0109163867097,-0.0482100184708,0.143667849274,-0.275358504194,0.319380432139,-0.208170046934,0.0207937218311,0.146913955596
15.38,0.000147240515519,-0.00162833360423,0.0107700344699,-0.0476879377731,0.142538791101,-0.274210029466,0.319796802104,-0.210978170427,0.025109861551,0.14284445885
15.4,0.00014460583043,-0.00160269320411,0.0106254496507,-0.0471704400239,0.14141429749,-0.273053624789,0.320184388984,-0.213753360578,0.0294202386538,0.138730667219
15.42,0.000142016350558,-0.00157743201765,0.0104826138952,-0.0466574993313,0.140294403904,-0.271889461614,0.320543319722,-0.216495292224,0.033723878794,0.134573926474
15.44,0.000139471338134,-0.0015525448645,0.0103415089856,-0.0461490897063,0.139179144774,-0.270717710346,0.320873724093,-0.219203648083,0.0380198135109,0.130375591455
15.46,0.00013697006667,-0.00152802662715,0.0102021168429,-0.0456451850682,0.138068553506,-0.269538540321,0.321175734646,-0.221878118761,0.0423070804345,0.126137025591
15.48,0.000134511820802,-0.00150387225026,0.0100644195265,-0.0451457592487,0.136962662488,-0.268352119802,0.321449486646,-0.224518402737,0.0465847234877,0.121859600424
15.5,0.000132095896133,-0.00148007674005,0.00992839923396,-0.0446507859969,0.135861503106,-0.267158615956,0.321695118023,-0.22712420636,0.0508517930865,0.117544695129
15.52,0.000129721599074,-0.0014566351637,0.00979403830101,-0.0441602389844,0.134765105745,-0.265958194843,0.321912769313,-0.229695243839,0.055107346335,0.113193696036
15.54,0.000127388246701,-0.00143354264871,0.00966131920092,-0.0436740918091,0.133673499804,-0.264751021404,0.322102583608,-0.232231237229,0.0593504472187,0.108807996152
15.56,0.000125095166594,-0.0014107943823,0.00953022454437,-0.0431923180006,0.132586713704,-0.263537259443,0.322264706494,-0.234731916421,0.0635801667931,0.104388994689
15.58,0.000122841696697,-0.00138838561078,0.00940073707908,-0.0427148910239,0.131504774895,-0.262317071619,0.322399286003,-0.237197019123,0.0677955833693,0.0999380965825
15.6,0.000120627185165,-0.00136631163901,0.00927283968953,-0.0422417842843,0.130427709871,-0.261090619429,0.322506472554,-0.239626290849,0.0719957826968,0.0954567120231
15.62,0.000118450990223,-0.0013445678297,0.00914651539653,-0.0417729711318,0.129355544171,-0.2598580632,0.3225864189,-0.242019484898,0.0761798581412,0.0909462559802
15.64,0.00011631248002,-0.00132314960293,0.00902174735695,-0.0413084248648,0.128288302398,-0.258619562072,0.322639280074,-0.244376362334,0.0803469108603,0.0864081477316
